poorly	Concept
population	Concept
population immunity	Concept
population mobility	Concept
populations	Concept
position	Concept
positioning	Action
positions	Concept
positive	Action
positive	Concept
positive control	Concept
positive diversifying	Concept
positive-sense	Concept
positive-strand	Concept
positively	Concept
possible	Action
possible	Concept
post-mortem	Concept
posterior	Concept
potent	Concept
potentia	Concept
potential	Concept
potential evolution	Concept
potential therapeutic effect	Concept
potentially	Concept
potentially exposed	Concept
powerful	Concept
pragmatically	Concept
prealbumin	Concept
preceding	Concept
precipitation	Concept
precisely	Concept
predict	Action
predicted	Action
predicted	Concept
predicted disordered segment	Concept
prediction	Action
prediction	Concept
prediction results	Concept
predictions	Concept
predicts	Action
preference	Action
preference	Concept
preliminary	Concept
prepared	Concept
preprocessed	Concept
presence	Action
presence	Concept
presenilin-1	Concept
present	Action
presentation	Concept
presented between	Action
presenting as	Action
presents	Action
preserved	Action
president	Concept
presymptomatic	Concept
presymptomatic transmission	Concept
preterm	Concept
prevalence	Concept
prevalence of COVID-19	Concept
prevent	Action
prevent	Concept
prevented	Concept
prevention	Action
prevention	Concept
preventive	Concept
prevents	Action
previous	Concept
previously	Concept
primary	Concept
primers	Concept
principal	Concept
principle	Concept
prioritise	Action
priority	Concept
pro	Concept
pro-inflammatory	Concept
pro-inflammatory cytokines	Concept
probability	Concept
probe	Concept
problems	Concept
procedure	Concept
process	Concept
processing	Action
processing order	Concept
processing steps	Concept
produce	Action
produced	Action
produces	Action
producing	Action
product	Concept
products	Concept
profile	Concept
profiling	Action
prognosis	Action
prognosis	Concept
prognostic	Concept
programme	Concept
progress	Action
progresses to	Action
progression	Action
proinflammatory	Concept
prolonged	Concept
prominent	Action
prominent	Concept
promote	Action
promotion	Action
properties	Action
properties	Concept
proportion	Concept
proportionally	Concept
proposed	Action
protease	Concept
protease inhibitors	Concept
protease-enhanced	Concept
proteases	Concept
proteasomal	Concept
proteasomal cleavage	Concept
proteasome	Concept
protect	Action
protection	Action
protection	Concept
protective	Concept
protective antibodies	Concept
protective materials	Concept
protein	Concept
protein-protein	Concept
protein-protein interactions	Concept
proteins	Concept
proteome	Concept
proved	Action
provide	Action
providing	Action
provinces	Concept
provision	Action
provokes	Action
pseudoknot	Concept
psychiatric	Concept
psychological	Concept
psychological treatment	Concept
public	Concept
public health	Concept
public health concern	Concept
public health threat	Action
published	Concept
published crystal structure	Concept
pulmonary	Concept
pulmonary inflammation	Concept
pulmonary pathogen	Concept
pulmonary pathogenicity	Concept
purifying	Concept
pursued	Action
pxMNPs	Concept
pyogenes	Concept
qPCR	Concept
quarantine	Action
quarantine	Concept
quick	Concept
quickly	Concept
quiescence	Action
quiescence	Concept
r	Concept
r-selected	Concept
r-selected K276R substitution	Concept
rRNA	Concept
radiological	Concept
radiotracer	Concept
range	Concept
range 126 -147 days	Concept
rapid	Concept
rapid human-tohuman transmission	Concept
rapidly	Concept
rare	Action
rare	Concept
rat	Concept
rate	Concept
rates	Concept
rates of overdispersion	Concept
ration	Action
re-acquired	Action
re-infected	Concept
reaches	Action
reaches over	Action
reaction	Action
reaction	Concept
reactions	Concept
read	Concept
read length	Concept
reads	Concept
real	Concept
real numbers	Concept
real time RT-20 PCR	Concept
real-time reverse transcription polymerase chain reaction	Concept
real-time reverse-transcriptase polymerase-chain-reaction	Concept
reason	Action
reasonable	Concept
received	Action
recent	Concept
recently	Concept
receptor	Concept
receptor assay results	Concept
receptor binding	Concept
receptor binding domain	Concept
receptor binding motif	Concept
receptor dipeptidyl peptidase 4	Concept
receptor-binding domain	Concept
receptors	Concept
recipients	Concept
recognition	Action
recognition	Concept
recognized	Action
recognized	Concept
recombinant	Concept
recombinant ACE2	Concept
recombinant S 103 protein	Concept
recombinant SARS-CoV-2	Concept
recombination	Action
recombination	Concept
recovery	Action
recovery	Concept
recruiting	Action
rectal swabs	Concept
recurrence	Action
recurrence	Concept
red	Concept
reduce	Action
reduced	Action
reduced	Concept
reduces	Action
reducing	Action
reducing the airborne	Concept
reduction	Action
redundant	Concept
reference-sequence-based	Concept
reflects	Action
refractory	Concept
refractory hypoxemia	Concept
refractory metabolic acidosis	Concept
regimens	Concept
region	Concept
regional	Concept
regional disparity	Concept
regions	Concept
regions	Reference
regression	Concept
regulate	Action
regulation	Concept
related	Action
related	Concept
related to	Action
relationship	Action
relationship	Concept
relative	Action
relative	Concept
relatively	Concept
release	Action
reliable	Concept
reluctant	Action
remained	Concept
remained detectable	Action
remaining	Concept
remains	Action
remdesivir	Concept
remodeler-specific	Concept
renal	Concept
renal function	Action
renal function	Concept
renal replacement	Concept
replacement	Concept
replication	Action
replication	Concept
replication 301	Concept
replication compartments	Concept
replicative forms	Concept
report	Action
report	Concept
reported	Action
reported	Concept
reported findings	Action
reported,	Action
reports	Concept
represents	Action
repression	Action
repression	Concept
reproduction	Concept
reproduction number	Concept
reproductive	Concept
reproductive number	Concept
repurposing	Action
require	Action
required	Action
required	Concept
requirements	Concept
requires	Action
requiring	Action
research	Concept
resemble	Action
resident T cells	Concept
residue	Concept
residues	Concept
residues 306-575	Concept
residues 424-494	Concept
resistance mutations	Concept
resolved	Action
resolved	Concept
resources	Concept
respiratory	Concept
respiratory air droplets	Concept
respiratory distress	Concept
respiratory droplets	Concept
respiratory failure	Concept
respiratory illnesses	Concept
respiratory infections	Concept
respiratory pathogen	Concept
respiratory pathogenicity	Concept
respiratory pathogens	Concept
respiratory symptoms	Concept
respiratory syndrome	Concept
respiratory system	Concept
responding	Action
response	Action
response	Concept
responses	Concept
responsible	Concept
responsible of	Action
restricting	Action
result	Action
result	Concept
resulted	Action
resulting	Action
resulting	Concept
results	Concept
results	Reference
retain	Action
retaining	Action
retains	Action
reticulum-Golgi	Concept
revealed	Action
reveals	Action
reverse transcription polymerase chain reaction	Concept
rhinovirus	Concept
ring	Concept
ring-173	Concept
ring-finger	Concept
rise	Action
risk	Action
risk	Concept
risk areas	Concept
risk distribution trend	Concept
risk factor	Action
risk factor	Concept
risk group	Concept
risks	Concept
ritonavir	Concept
robustness	Concept
rod-shaped	Concept
role	Action
role	Concept
roles	Concept
root-mean-square fluctuation	Concept
rounded	Concept
rounds	Concept
route	Concept
route for SARS-CoV-2	Concept
rugged	Concept
rule	Concept
s	Concept
s not closer	Action
safety	Concept
salt	Concept
salt bridge	Concept
salt-bridge	Concept
same	Concept
same	Reference
same strain	Concept
same way	Concept
sample	Action
sample	Concept
sample processing steps	Concept
samples	Concept
sampling	Concept
sampling period	Concept
sanitization	Action
sanitization	Concept
satellite	Concept
satellite RNA	Concept
satisfaction	Concept
scaffols	Concept
scale	Concept
scan	Concept
scenario	Concept
scenarios	Concept
school	Concept
school closures	Concept
school-aged	Concept
schools	Concept
score PPID	Action
scored	Action
screening	Action
screening	Concept
screening tests	Concept
sea anenome	Concept
sea urchin	Concept
sea urchin ciliomes	Concept
season	Concept
seasonal	Concept
seasonal variation	Concept
seasonal variation in R0	Concept
seasonality factor	Concept
second	Concept
second	Reference
secondary	Concept
secretion	Action
secretion	Concept
secretions	Concept
segment	Concept
seismic	Concept
selected	Action
selection	Action
selection	Concept
selectively-mediated	Concept
self-isolation	Concept
self-production	Concept
self-quarantine	Action
self-quarantine	Concept
selfisolate	Action
selfisolate	Concept
sensitive	Concept
sensitivity	Concept
septal thickening	Concept
septic shock	Concept
sequence	Concept
sequence and rule	Concept
sequence identity	Action
sequence identity	Concept
sequence similarities	Concept
sequence similarity	Concept
sequenced coronaviruses	Concept
sequences	Concept
sequencing	Action
sequencing	Concept
sequencing comparative	Concept
serial	Concept
serial interval	Concept
serial intervals	Concept
serial intervals estimates	Concept
serial ultrasound	Concept
series	Concept
serine	Concept
serious	Concept
serologic	Concept
serotype	Concept
serotype I	Concept
serum	Concept
serum IL-10	Concept
services	Concept
set	Concept
setting	Concept
settings	Concept
several	Concept
severe	Concept
severe acute respiratory syndrome	Concept
severe acute respiratory syndrome -CoV-2	Concept
severe acute respiratory syndrome coronavirus	Concept
severe acute respiratory syndrome coronavirus 2	Concept
severe influenza A	Concept
severe respiratory disease	Concept
severely	Concept
severity	Action
severity	Concept
sex	Concept
sex behavior	Concept
sexual	Concept
sexual behavior	Concept
sexual transmission	Concept
sgRNAs	Concept
shadows	Concept
shares	Action
shifts	Concept
short	Concept
short time	Concept
shortage	Concept
shortage of protective materials	Concept
shorter	Concept
shorter incubation time	Concept
shortness of breath	Concept
should be	Action
should be observed	Action
show	Action
showed	Action
showing	Action
shown	Action
shows	Action
siRNA	Concept
siRNA silencing	Concept
signal	Concept
signaling	Concept
signaling pathway	Concept
signaling pathways	Concept
signals	Concept
significance	Concept
significant	Concept
significantly	Concept
silencing	Action
silico	Concept
simian virus 40	Concept
simian virus 40 (SV40) pA	Concept
similar	Action
similar	Concept
similar	Reference
similar 58 amino acid	Concept
similar codon usage	Concept
similarities	Concept
similarity	Action
similarity	Concept
simpler	Concept
simplicity	Concept
simulated	Concept
simulation	Concept
simulation trajectory	Concept
simultaneous	Concept
simultaneously	Concept
since 2-week after illness onset	Concept
single	Concept
singlestranded	Concept
sister	Concept
site	Concept
sites	Concept
sites of DNA damage	Concept
situation	Concept
situation	Reference
situations	Concept
six	Concept
six of 15	Concept
six of 15 (40%)	Concept
size	Concept
skeletal	Concept
skeletal muscle	Concept
small	Concept
smaller	Concept
smokers	Concept
snRNA	Concept
so far	Concept
social	Concept
social avoidance	Concept
social network	Concept
solvated	Concept
solve	Action
solved	Concept
solved structure	Concept
some	Concept
soon	Concept
sore throat	Concept
source	Concept
sources	Concept
spatial	Concept
species	Concept
species C	Concept
specific	Action
specific	Concept
specific residues	Concept
specifically	Concept
specificity	Concept
specimens	Concept
spectral	Concept
spectral profile	Concept
spectrum of severity	Concept
speeds	Concept
spike	Concept
spike gene	Concept
spike protein	Concept
splitting	Action
sporulation	Action
sporulation	Concept
sporulation strategy	Concept
spread	Action
spread	Concept
spreading	Action
spreading	Concept
spreads	Action
sputum	Concept
stabilize	Action
stabilizes	Action
staff	Concept
stage	Concept
standardized	Concept
standardized management	Concept
start	Action
starvation	Action
starvation	Concept
state	Concept
statistical	Concept
statistical analysis	Action
statistical analysis	Concept
statistically significant	Concept
statistics	Concept
status	Concept
stay	Action
stay	Concept
steepest	Concept
steepest descent	Concept
stem cells	Concept
stemming	Action
step	Concept
steps	Concept
stimulate	Action
stoichiometry	Concept
stop	Action
storms	Concept
straightforward	Concept
strain	Concept
strain A76	Concept
strain-3	Concept
strains	Concept
strategy	Concept
strength	Concept
stress	Concept
stress response	Action
stretch	Action
strict	Concept
stringent	Concept
strong	Concept
stronger	Concept
strongly	Concept
strongyloidiasis	Concept
structural	Concept
structural biology	Concept
structurally	Concept
structurally unique	Concept
structure	Concept
structures	Concept
studies	Concept
study	Action
study	Concept
study	Reference
study enrollment	Concept
sub-cellualr	Concept
sub-cellualr level	Concept
subclinical cases	Concept
subgenus	Concept
subjects	Concept
subsample	Concept
subspecies	Concept
substituent	Action
substituent	Concept
substitution	Action
substitution	Concept
substitutions	Concept
substrate	Concept
subtype	Concept
subunit structures	Concept
subunits	Concept
success	Concept
successful	Concept
successfully	Concept
suffer	Action
suffered	Action
sufficient	Concept
sufficiently	Concept
sugar	Concept
suggest	Action
suggested	Action
suggested	Concept
suggesting	Action
suggests	Action
suitable	Concept
super-transmission events	Concept
superior	Concept
superior longitudinal fasciculus	Concept
superspreading	Action
support	Concept
supporting	Action
supports	Action
suppress	Action
suppressed	Action
suppressed	Concept
suppression	Concept
surveillance	Action
surveillance	Concept
surveillance system	Concept
survey	Reference
survival	Action
survival	Concept
survival time	Concept
survive	Action
survive	Concept
susceptibility	Concept
susceptible	Action
susceptible	Concept
suspect	Concept
suspect cases	Concept
suspected	Action
suspected	Concept
suspected COVID-19	Concept
suspected of COVID-19	Concept
sustained	Concept
swab	Action
swab	Concept
swab specimens	Concept
swabbing	Action
swabbing GPs	Concept
swabs	Concept
swine	Concept
switch	Action
symptom	Concept
symptom onset	Concept
symptomatic	Concept
symptomatic cases	Concept
symptoms	Concept
syndrome	Concept
synonymous	Concept
synonymous mutations	Concept
synonymous substitution	Concept
synthesis	Action
system	Concept
systemic	Concept
t-th day	Concept
tachycardia	Concept
tail	Concept
tail fiber	Concept
tailed	Concept
taken	Action
target	Action
target	Concept
target RNA	Concept
target and cleave	Action
target tissues	Concept
targeted	Action
targeted specifically to SARS-CoV-2	Concept
targetedly	Concept
targeting	Action
targeting	Concept
targets	Concept
taxol	Concept
technology	Concept
temperature	Concept
template	Concept
temporal	Concept
temporal fidelity	Concept
tends	Action
tens of thousands	Concept
territories	Concept
testing	Action
testing	Concept
tests	Action
tests	Concept
tetraplex qPCR	Concept
tetraplex qPCR assay set n°1	Concept
than	Concept
than	Reference
that	Reference
the earliest sequenced SARS-CoV-2	Concept
the risk	Concept
the scope of pathogens	Concept
them	Concept
therapeutic	Concept
therapeutic effect	Concept
therapeutic shortcut	Concept
therapy	Concept
there are	Action
there is	Action
there were	Action
these	Reference
these episodes	Reference
these same	Reference
they	Reference
thiohemiketal	Concept
third	Concept
third	Reference
this	Concept
this	Reference
those	Concept
those	Reference
threat	Action
threat	Concept
three	Concept
three conserved sequence motifs	Concept
three-stemmed	Concept
threshold	Concept
throat	Concept
through	Action
thumb	Concept
tightly	Concept
time	Concept
time delay	Action
time delay	Concept
time-consuming	Concept
time-lapse	Concept
times	Concept
timing	Concept
tissues	Concept
titer	Concept
to	Action
to achieve	Action
to be elucidated	Action
to know	Action
to occur	Action
to provide	Action
to stabilize	Action
to study	Action
took	Action
tools	Concept
total	Concept
totally	Concept
tourism	Concept
tourism history	Concept
toxin	Concept
traced	Action
traced	Concept
tracing	Action
tract	Concept
traffic	Concept
trained	Concept
training	Concept
trajectory	Concept
transcript	Concept
transcriptional	Concept
transcriptionally active	Concept
transcriptome	Concept
transcriptomic signature	Concept
transfection	Concept
transfection agents	Concept
transfer	Action
transfer	Concept
transgenic	Concept
transition	Action
transition	Concept
transitions	Action
translate	Action
translated	Action
translated	Concept
transmissibility	Action
transmissibility	Concept
transmissibility reduction	Concept
transmission	Action
transmission	Concept
transmission approaches	Concept
transmission mode	Concept
transmission patterns	Concept
transmission route	Concept
transmitted	Action
transparent	Concept
transplant	Concept
transport	Action
transport	Concept
transportation	Concept
transporter	Action
transporter	Concept
travel	Concept
treat	Action
treating	Action
treatment	Action
treatment	Concept
treatment failure	Concept
treatments	Concept
trend	Action
triggered	Action
triggers	Action
true	Concept
tumor	Concept
tumor necrosis factor	Concept
two	Concept
two	Reference
two batches	Concept
two to three	Concept
two-dimensional	Concept
type	Concept
type 1 inflammatory cues	Concept
types	Concept
typical	Concept
ubiquitin	Concept
ubiquitinated	Action
ultrasound	Concept
unattached	Concept
unclassified	Concept
under various environmental conditions	Concept
underlying	Action
underlying	Concept
underlying disease	Concept
understanding	Action
understood	Concept
unidentified	Concept
uniform	Concept
uniformly	Concept
uninfected	Concept
unique	Concept
unique capacities	Concept
unique interferon-stimulated 28 gene (ISG) transcriptomic signature	Concept
unique world	Concept
uniting	Concept
unity	Concept
unknown	Concept
unlikely	Concept
unrecognized	Concept
unstructured	Concept
until day 11 and 18	Concept
up to	Action
up to 14 days	Concept
up to 4 days	Concept
update	Action
upper	Concept
upper bound	Concept
upper respiratory tract	Concept
urea	Concept
urea denaturation	Concept
urinary system	Concept
usable	Action
usable	Concept
usage	Action
use	Action
used	Action
used to induce	Action
useful	Concept
uses	Action
uses	Concept
using	Action
using metapopulations	Concept
usually	Concept
utilizes	Action
uveitis	Concept
vaccine	Concept
vaccines	Concept
vaginal	Concept
vaginal sex	Concept
valid	Concept
validation	Action
value	Concept
values	Concept
values	Reference
variables	Concept
variants	Concept
variation	Action
variation	Concept
varied	Action
varied	Concept
various	Concept
ventilation	Concept
ventilatory support	Concept
verified	Action
version 4.5.7	Concept
very cautious	Concept
very high	Concept
vesicular stomatitis virus	Concept
vicious	Concept
views	Concept
viral	Concept
viral 112 transcripts	Concept
viral RNA	Concept
viral entry	Concept
viral existence	Concept
viral genomes	Concept
viral genomics	Concept
viral growth	Action
viral infection	Action
viral infection	Concept
viral load	Concept
viral pathogen	Concept
viral pathogenicity	Concept
viral pathogens	Concept
viral pneumonia	Concept
viral real-time reverse transcription polymerase chain reaction (RT-PCR) test	Concept
viral spike	Concept
viral strains	Concept
viral-mediated	Concept
viroporin	Concept
virtual elimination	Concept
virulence	Concept
virus	Concept
virus	Reference
virus genome sequence	Concept
virus infection	Action
virus infection	Concept
virus poles	Concept
virus similar to influenza	Concept
virus-induced	Concept
virus-laden	Concept
virus-like	Concept
viruses	Concept
viruses	Reference
vitamin D	Concept
volume	Concept
vulnerable	Concept
was	Action
was found	Action
was identified	Action
water	Concept
way	Concept
we	Reference
weakness	Concept
wearing	Action
week	Concept
weights	Concept
wellconserved	Concept
were found	Action
were included	Action
when not required	Concept
white	Concept
white matter	Concept
who lived	Concept
whole world	Concept
whole-genome level	Concept
whole-genome level 5	Concept
wide	Concept
wide spectrum	Concept
wide-range	Concept
widespread	Action
widespread	Concept
width	Concept
wild	Concept
wild strains	Concept
wildtype	Concept
will exist	Action
will peak	Action
will result	Action
wind	Concept
wind speeds	Concept
window	Concept
window for diagnosis	Concept
winter	Concept
with	Action
within	Action
within	Concept
without	Concept
women	Concept
work	Action
work	Concept
worker	Concept
working	Concept
working times	Concept
workplaces	Concept
world	Concept
worldwide	Concept
worsen	Action
would be possible	Action
writing	Action
wt	Concept
years	Concept
years old	Concept
yeast	Concept
yeast cytoplasmically	Concept
yeast cytoplasmically localized	Concept
yeast linear pGKL plasmids	Concept
yeasts	Concept
yield	Action
yielded	Action
young Tg	Concept
youth	Concept
~15%	Concept
~7%	Concept
θ = R	Concept
κ	Concept
κ-values	Concept
≤19 years of age	Concept
≥50%	Concept
≥50% chance	Concept
≥65	Concept
